OTUID,SILVA_Order,SILVA_Family,SILVA_Genus,GTDB226_Order,GTDB226_Family,GTDB226_Genus,GTDB226_confidence,preferred_label,ecological_guild,annotation_source,annotation_note,analysis_label,label_basis,decision_rule,ecological_group,preferred_label_old,annotation_source_old
7b78e6aba92409dfe495dc54d70b9eab,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__Pelagibacter_A,0.9886877788100704,SAR11 Clade_II / Pelagibacter_A,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / Pelagibacter_A,SILVA-ecological+GTDB
8820a1408f0d23cd52b222d0ee84f499,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__GCA-2704625,0.828179987470096,SAR11 Clade_II / GCA-2704625,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / GCA-2704625,SILVA-ecological+GTDB
3cd9cd8357212b6435e95ee3448df904,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9827099566329583,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
87ae403bfb3b65066e8ff3b15f26e1d0,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__CACNRH01,0.9578620421662016,SAR11 Clade_II / CACNRH01,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / CACNRH01,SILVA-ecological+GTDB
99a6a581c28c9d39beb8c0791b997ac0,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,,0.9999999990940344,SAR11 Clade_II,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II,SILVA-ecological+GTDB
46ebb54775448694748aba3a076f1e54,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8057038510314548,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
1f92fe4814efc3c85106d5e2c7d27653,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9334434534052511,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
adc143965b7435927bf1a30de0d95693,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8113751052131343,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
c0df7f0598ed0a8efd6cadb59d246055,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,,0.9999998597790416,SAR11 Clade_II,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II,SILVA-ecological+GTDB
2e614dd2f93e2b4281a2bc649238ba58,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.7246699689715957,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
0dfa6610dc1d8f78750f41e3c49503a9,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9101232707193224,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
88c0b4a252538340e4323007efba19cb,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8269953736204635,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
e607cce08307c93a0e5497fb56b8bdc2,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__GCA-2704625,0.9219418070250968,SAR11 Clade_II / GCA-2704625,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / GCA-2704625,SILVA-ecological+GTDB
224b886a9046c8bda7cd07ff2d6bd89d,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9899546977894658,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
6dd449348ca8a9a7e2b1ee51c48023ff,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9901758090441558,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
32164407eeb842ec7e2f19b064d00029,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9087518027464644,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
af7da78a84cbd4c1639192c33f91ab71,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8574775556276153,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
e02bcd6888f5457d221e90079bec74e4,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9270408610832332,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
08bf4f714cf14fbc72688e107ad0e1d1,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9542275017928048,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
6b1bcbe3037e7a1ba9cdcbf8b3786814,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.7863716526574182,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
12a9dca668911b5e0babfb27b33489f2,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.854426236793461,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
025a1a7c74c2c6ceac0d40b50c106192,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8868401043694258,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
5fca5a4665016598e394dbcea694925f,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,,0.9999999547651388,SAR11 Clade_II,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II,SILVA-ecological+GTDB
42d60085faca80cb4d57d7d9d6aee803,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__Pelagibacter_A,0.9455454678208228,SAR11 Clade_II / Pelagibacter_A,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / Pelagibacter_A,SILVA-ecological+GTDB
a56f81cfbd5ee39642ad031e0336ab60,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,,0.9999997396461646,SAR11 Clade_II,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II,SILVA-ecological+GTDB
03ff4aac1e2f41db74defb7f78811c2c,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__GCA-2704625,0.7175919707656848,SAR11 Clade_II / GCA-2704625,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / GCA-2704625,SILVA-ecological+GTDB
bc30ba2dd57abd118226454af0f8bb9f,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.97246917743283,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
c8d6785d8f7e7a87b23b549b90feed79,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__MED727,0.8836851528799433,SAR11 Clade_II / MED727,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / MED727,SILVA-ecological+GTDB
500fdc94033ba7a0e8156ba5ca5c0d2b,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8088955902404238,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
9e49afd14a561810d7456221a65369dc,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8302491269937793,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
45edd20eb8de422ea651d2e6a9ff25c5,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8905487730456744,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
299e6cebaf241dc0e918fa03d76febf9,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9783175335174464,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
cb5329c129338462391fe376b6d46f51,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8219109441801415,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
60db82983f6b277efc5af92bf8077b43,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.7763469115457049,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
badf3639fe34dacc0eb9c10682373c44,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.98265784404822,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
713c4a24271330dcb77d616f531fb428,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.7357749557073857,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
3f2a3be0ef12fa699fd2e7afc46f19a3,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9693162936791374,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
a4783e22c65f8f3a8f482347150e3bd2,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8770353628324046,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
3e405a5c3a5fa71195b078ecfe040cda,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8848546572863937,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
efdcf440115d2e4eab97d59de020cf66,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9674172668082952,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
3c19dedb622399687b3698cc8c4317ee,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,,0.9999864531464084,SAR11 Clade_II,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II,SILVA-ecological+GTDB
9281ef50f98de61a401011caeb09e417,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.879770145949318,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
e6c6db978271fd04bc69f3a9a2455d24,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8665515582942769,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
a022e515e115c25c2f70a125258a449f,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9603926933177896,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
117cc816fc8872b03631d936540e0c9a,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9852942285177452,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
cdff123aa1dcd15677891df8d02af6eb,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__GCA-2704625,0.8885958135226255,SAR11 Clade_II / GCA-2704625,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / GCA-2704625,SILVA-ecological+GTDB
a0a9c76577b55f0c8cfb73adfa05c3c0,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8387571445383039,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
bd1687a1a4b76406a135aef77ff8af27,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9573772183671716,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
4c70b72a416dee319bd5e723658d81ea,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9102219096443436,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
70a34f69a71738f22161c94f7128aa7f,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__GCA-2704625,0.987834666638879,SAR11 Clade_II / GCA-2704625,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / GCA-2704625,SILVA-ecological+GTDB
3fd86a2923ad03063463015dd114c75c,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.7349879802504534,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
48a1efe2308271eef6cc636b07c84d8b,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9365498587857268,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
4c0a143e193ca864aa5aa26e5182973c,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__GCA-2704625,0.7653875306151828,SAR11 Clade_II / GCA-2704625,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / GCA-2704625,SILVA-ecological+GTDB
c9f172cfff309df6ffc86cfb4e112dcd,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,,0.999997144552115,SAR11 Clade_II,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II,SILVA-ecological+GTDB
fa745f4bb049e8de98c38285c47d05cd,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8637752358935806,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
deb68e17f6d8d03d5f322a612451ce8d,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__GCA-2704625,0.8517592433696598,SAR11 Clade_II / GCA-2704625,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / GCA-2704625,SILVA-ecological+GTDB
85f61564dc8c92c1b9139d71941b8ee4,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__GCA-2704625,0.8136339015599723,SAR11 Clade_II / GCA-2704625,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / GCA-2704625,SILVA-ecological+GTDB
a7de52fe40d161c97b710e618bdf2efb,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,,0.9999999837336256,SAR11 Clade_II,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II,SILVA-ecological+GTDB
235a4efccadb1a106c205a4b4845894c,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__Pelagibacter_A,0.996174066893966,SAR11 Clade_II / Pelagibacter_A,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / Pelagibacter_A,SILVA-ecological+GTDB
be48c51b5e578ba5c4513449dec8343c,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9877312523319098,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
24bfd4916829f50350e4a6567c1d11d9,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__Pelagibacter_A,0.9580031783170186,SAR11 Clade_II / Pelagibacter_A,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / Pelagibacter_A,SILVA-ecological+GTDB
4cdbfad1e6f96d7ddd1ccaf3c47fa979,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.7402926529066797,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
2994e09072d78202c9cef8faff9f6b0a,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9797340780839946,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
a2a15d6dcad7ea216958a2474f1b0e75,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9878111587400508,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
d728afb53ad026d431e927c272a87901,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.8526487310968467,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
21ca5093eaba51ed06a46bec75ac9015,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__GCA-2704625,0.9621616609214224,SAR11 Clade_II / GCA-2704625,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / GCA-2704625,SILVA-ecological+GTDB
ae55f25e5b772bbb708d7efa33c7d902,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.894762830906925,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
005cae9bac9ba1e5d0224bcbaf2f2059,o__SAR11_clade,f__Clade_II,g__Clade_II,o__Pelagibacterales,f__Pelagibacteraceae,g__AG-414-E02,0.9163745311556962,SAR11 Clade_II / AG-414-E02,SAR11,SILVA-ecological+GTDB,,SAR11 Clade II,SILVA ecological lineage,ecological_clade_retained,SAR11 Clade II,SAR11 Clade_II / AG-414-E02,SILVA-ecological+GTDB
